wl,avg.uv.1,avg.uv.2,avg.uv.3,avg.uv.4,cyanistes.caeruleus.1,cyanistes.caeruleus.2,cyanistes.caeruleus.3,cyanistes.caeruleus.4,sturnus.vulgaris.1,sturnus.vulgaris.2,sturnus.vulgaris.3,sturnus.vulgaris.4,avg.v.1,avg.v.2,avg.v.3,avg.v.4,pavo.cristatus.1,pavo.cristatus.2,pavo.cristatus.3,pavo.cristatus.4,cyanistes.caeruleus.dc,gallus.gallus.ach.1,sturnus.vulgaris.ach.1,apis.mellifera.f.1,apis.mellifera.f.2,apis.mellifera.f.3,canis.familiaris.1,canis.familiaris.2,canis.familiaris.ach.1,cie.2deg.1,cie.2deg.2,cie.2deg.3,cie.10deg.1,cie.10deg.2,cie.10deg.3,musca.domestica.1,musca.domestica.2,musca.domestica.3,musca.domestica.4,musca.domestica.ach.1,ctenophorus.sp.1,ctenophorus.sp.2,ctenophorus.sp.3,habronattus.sp.1,habronattus.sp.2,habronattus.sp.3,rhinecanthus.aculeatus.1,rhinecanthus.aculeatus.2,rhinecanthus.aculeatus.3,rhinecanthus.aculeatus.ach.1,notonecta.undulata.1,notonecta.undulata.2,notonecta.undulata.3,notonecta.isulata.1,notonecta.isulata.2,notonecta.isulata.3,notonecta.irrogata.1,notonecta.irrogata.2,notonecta.irrogata.3,notonecta.glauca.1,notonecta.glauca.2,notonecta.glauca.3,gryllus.bimaculatus.1,gryllus.bimaculatus.2,gryllus.bimaculatus.3,gryllus.campestris.1,gryllus.campestris.2,gryllus.campestris.3,locusta.migratoria.1,locusta.migratoria.2,locusta.migratoria.3,periplaneta.americana.1,periplaneta.americana.2,melipona.quadrifasciata.1,melipona.quadrifasciata.2,melipona.quadrifasciata.3,melipona.marginata.1,melipona.marginata.2,melipona.marginata.3,schwarziana.sp.1,schwarziana.sp.2,schwarziana.sp.3,trigona.spinipes.1,trigona.spinipes.2,trigona.spinipes.3,bombus.terrestris.1,bombus.terrestris.2,bombus.terrestris.3,bombus.lapidarius.1,bombus.lapidarius.2,bombus.lapidarius.3,bombus.monticola.1,bombus.monticola.2,bombus.monticola.3,bombus.jonelus.1,bombus.jonelus.2,bombus.jonelus.3,bombus.morio.1,bombus.morio.2,bombus.morio.3,melecta.punctata.1,melecta.punctata.2,melecta.punctata.3,anthophora.acervorum.1,anthophora.acervorum.2,anthophora.acervorum.3,proxylocopa.sp.1,proxylocopa.sp.2,proxylocopa.sp.3,xylocopa.brasilianorum.1,xylocopa.brasilianorum.2,xylocopa.brasilianorum.3,osmia.rufa.1,osmia.rufa.2,osmia.rufa.3,anthidium.manicatum.1,anthidium.manicatum.2,anthidium.manicatum.3,oxaea.flavescens.1,oxaea.flavescens.2,oxaea.flavescens.3,andrena.florea.1,andrena.florea.2,andrena.florea.3,philanthus.triangulum.1,philanthus.triangulum.2,philanthus.triangulum.3,paravespula.germanica.1,paravespula.germanica.2,paravespula.germanica.3,paravespula.vulgaris.1,paravespula.vulgaris.2,paravespula.vulgaris.3,vespa.crabro.f.1,vespa.crabro.f.2,vespa.crabro.f.3,vespa.crabro.m.1,vespa.crabro.m.2,vespa.crabro.m.3,polistes.dominulus.1,polistes.dominulus.2,polistes.dominulus.3,bombus.distinguendis.1,bombus.distinguendis.2,bombus.distinguendis.3,bombus.hortorum.1,bombus.hortorum.2,bombus.hortorum.3,apis.mellifera.m.1,apis.mellifera.m.2,apis.mellifera.m.3,papilio.xuthus.1,papilio.xuthus.2,papilio.xuthus.3,papilio.xuthus.4,papilio.xuthus.5,apodemia.mormo.1,apodemia.mormo.2,apodemia.mormo.3,apodemia.mormo.4,celastrina.argiolus.1,celastrina.argiolus.2,celastrina.argiolus.3,pseudozizeeria.maho.1,pseudozizeeria.maho.2,pseudozizeeria.maho.3,lycaena.rubidus.1,lycaena.rubidus.2,lycaena.rubidus.3,lycaena.rubidus.4
310,0.00283592,0,0,0,0.001419666,0,0,0,0.001050569,0,0,0,0,0,0,0,4.73E-07,0,3.40E-10,1.63E-11,4.67E-05,1.04E-186,0,0.006827992,0.001215861,0.001058639,0.002334367,0.000940734,3.36E-06,0,0,0,0,0,0,0.011947633,0.007001148,0.00155291,0.001647829,0.002053467,0.002123838,0.001400858,0.000858541,0.003190395,0.000463907,9.33E-05,0,0,0,0,0.005281572,0.00159622,0.001167492,0.005281572,0.00159622,0.001167492,0.005281572,0.00159622,0.001167492,0.009980366,0.002591084,0.000877981,0.016611018,0.002031474,0.001206242,0.013230583,0.002143243,0.001167492,0.007608595,0.002334367,0.001095205,0.006691679,0.001272209,0.010262562,0.00243053,0.001130513,0.013230583,0.001946059,0.001029236,0.010553722,0.00189775,0.001145099,0.010262562,0.002031474,0.001074783,0.014824375,0.002381468,0.001102138,0.012860145,0.002031474,0.001029236,0.011163737,0.002031474,0.001061474,0.012860145,0.002031474,0.001016741,0.010262562,0.002031474,0.001035568,0.014824375,0.002381468,0.001029236,0.010553722,0.002031474,0.001137772,0.014004542,0.002031474,0.001137772,0.007222556,0.002031474,0.001041957,0.008937282,0.002031474,0.000951863,0.008464453,0.002031474,0.001088336,0.005923288,0.002224315,0.00105491,0.010553722,0.002031474,0.001102138,0.009442073,0.002031474,0.001102138,0.010854045,0.002031474,0.001068099,0.011163737,0.002031474,0.001088336,0.014824375,0.002031474,0.001102138,0.014824375,0.002031474,0.001016741,0.008022061,0.001836416,0.001116195,0.008022061,0.001836416,0.001116195,0.009185587,0.002203505,0.001004467,0.011163737,0.002031474,0.001102138,0.007608595,0.003342086,0.001792536,0.001167492,0.000739548,0.013230583,0.001946059,0.001289513,0.000739548,0.004746317,0.002123838,0.000913763,0.003342086,0.001167492,0.00081743,0.007608595,0.002183065,0.001334289,0.000873053
311,0.00305125,0,0,0,0.001919549,0,0,0,0.001515415,0,0,0,0,0,0,0,6.68E-07,0,4.84E-10,2.33E-11,6.38E-05,5.66E-175,0,0.007101112,0.001272742,0.001077322,0.002376585,0.000962881,3.64E-06,0,0,0,0,0,0,0.01200095,0.007034116,0.00155568,0.001662683,0.00210718,0.002163919,0.001432104,0.00087875,0.003259005,0.000485484,9.33E-05,0,0,0,0,0.005375415,0.001630378,0.001194516,0.005375415,0.001630378,0.001194516,0.005375415,0.001630378,0.001194516,0.010138312,0.002636159,0.000898656,0.016759426,0.002070626,0.001234025,0.013397015,0.002183517,0.001194516,0.007741938,0.002376585,0.001120754,0.006811116,0.00130123,0.010422356,0.002473774,0.001156792,0.013397015,0.001984335,0.001053372,0.01071519,0.001935516,0.001171674,0.010422356,0.002070626,0.001099901,0.0149855,0.002424183,0.001127831,0.013026961,0.002070626,0.001053372,0.011327965,0.002070626,0.001086309,0.013026961,0.002070626,0.001040602,0.010422356,0.002070626,0.001059842,0.0149855,0.002424183,0.001053372,0.01071519,0.002070626,0.001164199,0.014169127,0.002070626,0.001164199,0.007350336,0.002070626,0.001066371,0.009086433,0.002070626,0.000974266,0.008608574,0.002070626,0.00111374,0.006029329,0.002265404,0.001079603,0.01071519,0.002070626,0.001127831,0.009595872,0.002070626,0.001127831,0.011016998,0.002070626,0.001093074,0.011327965,0.002070626,0.00111374,0.0149855,0.002070626,0.001127831,0.0149855,0.002070626,0.001040602,0.008160881,0.001873514,0.00114218,0.008160881,0.001873514,0.00114218,0.009337116,0.002244384,0.001028057,0.011327965,0.002070626,0.001127831,0.007741938,0.00339816,0.001829139,0.001194516,0.000756808,0.013397015,0.001984335,0.001318848,0.000756808,0.004829517,0.002163919,0.000935283,0.00339816,0.001194516,0.00083664,0.007741938,0.002223738,0.001364415,0.000893611
312,0.0032658,0,0,0,0.002489415,0,0,0,0.001971859,0,0,0,0,0,0,0,9.41E-07,0,6.85E-10,3.30E-11,8.30E-05,1.13E-174,0,0.007374232,0.001329623,0.001096005,0.00241745,0.00098512,3.93E-06,0,0,0,0,0,0,0.01205461,0.007067982,0.001558619,0.001677977,0.002164004,0.00220288,0.00146312,0.000899077,0.003327616,0.000507061,9.33E-05,0,0,0,0,0.005467844,0.001664088,0.001221512,0.005467844,0.001664088,0.001221512,0.005467844,0.001664088,0.001221512,0.010293786,0.002679661,0.000919444,0.016901307,0.002108773,0.001261751,0.013559125,0.002222649,0.001221512,0.007873751,0.00241745,0.001146321,0.006929188,0.001330142,0.010579533,0.002515574,0.001183068,0.013559125,0.002021714,0.001077563,0.010873887,0.001972448,0.001198237,0.010579533,0.002108773,0.00112505,0.015141303,0.002465499,0.001153539,0.013189678,0.002108773,0.001077563,0.011489086,0.002108773,0.001111181,0.013189678,0.002108773,0.001064525,0.010579533,0.002108773,0.001084168,0.015141303,0.002465499,0.001077563,0.010873887,0.002108773,0.001190618,0.01432891,0.002108773,0.001190618,0.007476671,0.002108773,0.001090832,0.009233596,0.002108773,0.000996757,0.008750896,0.002108773,0.001139167,0.006134024,0.002305256,0.001104338,0.010873887,0.002108773,0.001153539,0.009747459,0.002108773,0.001153539,0.011177016,0.002108773,0.001118084,0.011489086,0.002108773,0.001139167,0.015141303,0.002108773,0.001153539,0.015141303,0.002108773,0.001064525,0.008298052,0.001909859,0.001168171,0.008298052,0.001909859,0.001168171,0.009486551,0.002284051,0.001051713,0.011489086,0.002108773,0.001153539,0.007873751,0.003452428,0.001865046,0.001221512,0.000774206,0.013559125,0.002021714,0.001348058,0.000774206,0.004911192,0.00220288,0.000956905,0.003452428,0.001221512,0.000855976,0.007873751,0.002263223,0.001394376,0.000914282
313,0.003479551,0,0,0,0.003069278,0,0,0,0.002418006,0,0,0,0,0,0,0,1.33E-06,0,9.75E-10,4.70E-11,0.000103183,1.70E-174,0,0.007647351,0.001386505,0.001114689,0.002456898,0.001007435,4.25E-06,0,0,0,0,0,0,0.012110036,0.007102877,0.001561707,0.001693741,0.002224612,0.002240653,0.001493862,0.000919508,0.003361921,0.000507061,9.33E-05,0,0,0,0,0.00555903,0.001697296,0.00124845,0.00555903,0.001697296,0.00124845,0.00555903,0.001697296,0.00124845,0.010447082,0.00272154,0.00094033,0.017036967,0.002145846,0.001289389,0.013717257,0.00226057,0.00124845,0.008004282,0.002456898,0.001171882,0.00704612,0.001358908,0.010734392,0.002555869,0.001209313,0.013717257,0.00205813,0.001101786,0.011030119,0.00200848,0.001224758,0.010734392,0.002145846,0.001150205,0.015292133,0.002505354,0.001179236,0.013348641,0.002145846,0.001101786,0.011647419,0.002145846,0.001136067,0.013348641,0.002145846,0.001088487,0.010734392,0.002145846,0.001108524,0.015292133,0.002505354,0.001101786,0.011030119,0.002145846,0.001217001,0.014484242,0.002145846,0.001217001,0.007601803,0.002145846,0.00111532,0.009379047,0.002145846,0.001019319,0.008891684,0.002145846,0.001164593,0.006237575,0.002343806,0.001129091,0.011030119,0.002145846,0.001179236,0.009897119,0.002145846,0.001179236,0.011334411,0.002145846,0.001143105,0.011647419,0.002145846,0.001164593,0.015292133,0.002145846,0.001179236,0.015292133,0.002145846,0.001088487,0.008433832,0.001945385,0.001194141,0.008433832,0.001945385,0.001194141,0.00963417,0.002322437,0.001075416,0.011647419,0.002145846,0.001179236,0.008004282,0.003504904,0.001900193,0.00124845,0.000791734,0.013717257,0.00205813,0.001377108,0.000791734,0.004991482,0.002240653,0.000978613,0.003504904,0.00124845,0.000875428,0.008004282,0.00230145,0.001424134,0.000935053
314,0.003692501,0,0,0,0.003639144,0,0,0,0.002857688,0,0,0,0,0,0,0,1.80E-06,0,1.32E-09,6.39E-11,0.000123146,2.26E-174,0,0.007920471,0.001435037,0.001124263,0.002494872,0.001029807,4.58E-06,0,0,0,0,0,0,0.012168182,0.007138889,0.001564932,0.001709995,0.002289458,0.002277174,0.001524288,0.00094003,0.003430532,0.000528638,9.33E-05,0,0,0,0,0.005649164,0.001729946,0.0012753,0.005649164,0.001729946,0.0012753,0.005649164,0.001729946,0.0012753,0.010598492,0.002761753,0.000961299,0.017166631,0.00218178,0.001316906,0.013871727,0.002297217,0.0012753,0.00813379,0.002494872,0.00119741,0.007162154,0.001387494,0.01088723,0.002594608,0.0012355,0.013871727,0.002093517,0.001126021,0.011184184,0.002043548,0.00125121,0.01088723,0.00218178,0.001175341,0.01543828,0.002543692,0.001204896,0.013504162,0.00218178,0.001126021,0.011803268,0.00218178,0.001160944,0.013504162,0.00218178,0.001112467,0.01088723,0.00218178,0.001132886,0.01543828,0.002543692,0.001126021,0.011184184,0.00218178,0.00124332,0.01463543,0.00218178,0.00124332,0.007725984,0.00218178,0.00113981,0.009523064,0.00218178,0.001041933,0.009031209,0.00218178,0.00118999,0.006340201,0.002380991,0.001153838,0.011184184,0.00218178,0.001204896,0.010045137,0.00218178,0.001204896,0.011489486,0.00218178,0.001168111,0.011803268,0.00218178,0.00118999,0.01543828,0.00218178,0.001204896,0.01543828,0.00218178,0.001112467,0.008568487,0.00198003,0.001220064,0.008568487,0.00198003,0.001220064,0.009780257,0.002359481,0.001099143,0.011803268,0.00218178,0.001204896,0.00813379,0.003555621,0.001934519,0.0012753,0.000809383,0.013871727,0.002093517,0.00140596,0.000809383,0.005070546,0.002277174,0.001000391,0.003555621,0.0012753,0.000894983,0.00813379,0.002338358,0.001453647,0.00095591
315,0.003904701,0,0,0,0.00416902,0,0,0,0.003288712,0,0,0,0,0,0,0,2.46E-06,0,1.82E-09,8.81E-11,0.000142088,2.83E-174,0,0.008193591,0.00148357,0.001133836,0.00253132,0.001052219,4.95E-06,0,0,0,0,0,0,0.012228113,0.007175934,0.001568307,0.00172672,0.002358099,0.002312384,0.001554354,0.000960627,0.003516295,0.000550215,9.33E-05,0,0,0,0,0.005738455,0.001761986,0.001302033,0.005738455,0.001761986,0.001302033,0.005738455,0.001761986,0.001302033,0.010748299,0.002800269,0.000982337,0.017290429,0.002216513,0.001344271,0.014022805,0.002332529,0.001302033,0.008262541,0.00253132,0.00122288,0.007277543,0.001415862,0.01103833,0.002631746,0.0012616,0.014022805,0.002127813,0.001150243,0.011336367,0.00207759,0.001277563,0.01103833,0.002216513,0.001200434,0.015579973,0.002580466,0.001230491,0.01365652,0.002216513,0.001150243,0.01195692,0.002216513,0.001185787,0.01365652,0.002216513,0.001136442,0.01103833,0.002216513,0.001157231,0.015579973,0.002580466,0.001150243,0.011336367,0.002216513,0.001269547,0.01478273,0.002216513,0.001269547,0.007849474,0.002216513,0.001164279,0.009665924,0.002216513,0.001064581,0.009169745,0.002216513,0.001215334,0.006442136,0.002416755,0.001178556,0.011336367,0.002216513,0.001230491,0.010191793,0.002216513,0.001230491,0.011642526,0.002216513,0.001193079,0.01195692,0.002216513,0.001215334,0.015579973,0.002216513,0.001230491,0.015579973,0.002216513,0.001136442,0.008702286,0.002013732,0.001245911,0.008702286,0.002013732,0.001245911,0.009925088,0.002395125,0.001122874,0.01195692,0.002216513,0.001230491,0.008262541,0.003604629,0.001967963,0.001302033,0.000827142,0.014022805,0.002127813,0.001434576,0.000827142,0.005148563,0.002312384,0.00102222,0.003604629,0.001302033,0.000914627,0.008262541,0.002373887,0.001482876,0.000976836
316,0.004116221,0,0,0,0.004648907,0,0,0,0.003710566,0,0,0,2.33E-05,0,0,0,3.34E-06,0,2.49E-09,1.21E-10,0.000159436,5.56E-163,0,0.008466711,0.001532102,0.00114341,0.0025662,0.001074651,5.34E-06,0,0,0,0,0,0,0.012288892,0.007213925,0.001571845,0.001743897,0.00243009,0.002346226,0.001584015,0.000981285,0.003602058,0.000561004,0.000140023,0,0,0,0,0.005827129,0.001793363,0.001328617,0.005827129,0.001793363,0.001328617,0.005827129,0.001793363,0.001328617,0.010896769,0.002837066,0.001003426,0.017408388,0.002249987,0.001371449,0.014170714,0.002366454,0.001328617,0.008390801,0.0025662,0.001248263,0.007392545,0.001443975,0.011187958,0.002667245,0.001287584,0.014170714,0.002160959,0.001174429,0.011486934,0.002110547,0.001303787,0.011187958,0.002249987,0.001225457,0.015717367,0.002615636,0.001255995,0.013805946,0.002249987,0.001174429,0.012108634,0.002249987,0.00121057,0.013805946,0.002249987,0.001160391,0.011187958,0.002249987,0.001181536,0.015717367,0.002615636,0.001174429,0.011486934,0.002249987,0.001295651,0.014926334,0.002249987,0.001295651,0.007972538,0.002249987,0.001188704,0.009807895,0.002249987,0.001087242,0.009307561,0.002249987,0.001240597,0.006543624,0.002451047,0.00120322,0.011486934,0.002249987,0.001255995,0.010337356,0.002249987,0.001255995,0.011793793,0.002249987,0.001217982,0.012108634,0.002249987,0.001240597,0.015717367,0.002249987,0.001255995,0.015717367,0.002249987,0.001160391,0.008835495,0.002046434,0.001271655,0.008835495,0.002046434,0.001271655,0.010068932,0.002429318,0.001146586,0.012108634,0.002249987,0.001255995,0.008390801,0.003651992,0.002000467,0.001328617,0.000845002,0.014170714,0.002160959,0.001462918,0.000845002,0.005225731,0.002346226,0.001044085,0.003651992,0.001328617,0.000934349,0.008390801,0.002407986,0.001511781,0.000997817
317,0.004327151,0,0,0,0.005058811,0,0,0,0.004124506,0,0,0,0.00014856,0,0,0,4.20E-06,0,3.15E-09,1.53E-10,0.000174793,1.11E-162,0,0.008739831,0.001580635,0.001152984,0.002599474,0.001097084,5.76E-06,0,0,0,0,0,0,0.012349584,0.007252776,0.001575559,0.001761505,0.00250499,0.002378652,0.001613228,0.001001989,0.003670669,0.000571792,0.000116686,0,0,0,0,0.005915421,0.001824025,0.00135502,0.005915421,0.001824025,0.00135502,0.005915421,0.001824025,0.00135502,0.011044149,0.002872132,0.001024552,0.017520433,0.00228215,0.001398408,0.014315618,0.002398941,0.00135502,0.008518833,0.002599474,0.001273533,0.007507423,0.001471797,0.011336357,0.002701078,0.001313424,0.014315618,0.002192901,0.001198556,0.011636122,0.002142362,0.001329853,0.011336357,0.00228215,0.001250384,0.015850538,0.002649168,0.001281379,0.013952621,0.00228215,0.001198556,0.012258639,0.00228215,0.001235269,0.013952621,0.00228215,0.00118429,0.011336357,0.00228215,0.001205778,0.015850538,0.002649168,0.001198556,0.011636122,0.00228215,0.001321604,0.015066371,0.00228215,0.001321604,0.008095438,0.00228215,0.001213059,0.009949233,0.00228215,0.001109899,0.009444915,0.00228215,0.001265753,0.00664492,0.002483822,0.001227804,0.011636122,0.00228215,0.001281379,0.010482076,0.00228215,0.001281379,0.011943523,0.00228215,0.001242795,0.012258639,0.00228215,0.001265753,0.015850538,0.00228215,0.001281379,0.015850538,0.00228215,0.00118429,0.008968378,0.002078078,0.001297268,0.008968378,0.002078078,0.001297268,0.010212044,0.002462014,0.001170258,0.012258639,0.00228215,0.001281379,0.008518833,0.003697794,0.002031975,0.00135502,0.000862953,0.014315618,0.002192901,0.001490949,0.000862953,0.005302261,0.002378652,0.001065967,0.003697794,0.00135502,0.000954134,0.008518833,0.002440608,0.001540321,0.001018837
318,0.004537581,0,0,0,0.005418726,0,0,0,0.00453199,0,0,0,0.0002716,0,0,0,4.85E-06,0,3.66E-09,1.78E-10,0.00018835,1.67E-162,0,0.009012951,0.001631382,0.001172407,0.002631114,0.0011195,6.20E-06,0,0,0,0,0,0,0.012409252,0.007292402,0.001579462,0.001779527,0.002582354,0.002409617,0.00164195,0.001022723,0.00373928,0.000582581,0.000116686,0,0,0,0,0.006003579,0.001853921,0.001381212,0.006003579,0.001853921,0.001381212,0.006003579,0.001853921,0.001381212,0.011190659,0.002905467,0.001045698,0.017626379,0.002312952,0.001425114,0.014457621,0.002429948,0.001381212,0.008646892,0.002631114,0.001298663,0.007622439,0.00149929,0.01148374,0.002733227,0.001339089,0.014457621,0.002223586,0.0012226,0.011784138,0.002172984,0.00135573,0.01148374,0.002312952,0.00127519,0.01597948,0.002681039,0.001306616,0.014096668,0.002312952,0.0012226,0.012407124,0.002312952,0.001259857,0.014096668,0.002312952,0.001208116,0.01148374,0.002312952,0.00122993,0.01597948,0.002681039,0.0012226,0.011784138,0.002312952,0.001347375,0.015202896,0.002312952,0.001347375,0.008218435,0.002312952,0.001237321,0.010090177,0.002312952,0.001132529,0.009582053,0.002312952,0.001290775,0.006746283,0.002515045,0.001252284,0.011784138,0.002312952,0.001306616,0.010626185,0.002312952,0.001306616,0.012091912,0.002312952,0.001267492,0.012407124,0.002312952,0.001290775,0.01597948,0.002312952,0.001306616,0.01597948,0.002312952,0.001208116,0.009101186,0.002108611,0.001322719,0.009101186,0.002108611,0.001322719,0.010354658,0.002493175,0.001193865,0.012407124,0.002312952,0.001306616,0.008646892,0.003742134,0.002062434,0.001381212,0.000880985,0.014457621,0.002223586,0.001518631,0.000880985,0.00537838,0.002409617,0.001087848,0.003742134,0.001381212,0.000973969,0.008646892,0.002471713,0.001568456,0.001039879
319,0.004747651,0,0,0,0.005718656,0,0,0,0.004929874,0,0,0,0.00039242,0,0,0,5.36E-06,0,4.07E-09,1.99E-10,0.00020007,2.22E-162,0,0.00928607,0.00168213,0.00119183,0.002661101,0.001141876,6.68E-06,0,0,0,0,0,0,0.01246696,0.007332716,0.001583567,0.001797942,0.00266174,0.002439084,0.001670137,0.001043471,0.003825043,0.000604158,0.000116686,0,0,0,0,0.006091856,0.001883002,0.00140716,0.006091856,0.001883002,0.00140716,0.006091856,0.001883002,0.00140716,0.011336486,0.002937081,0.001066846,0.01772593,0.002342351,0.001451533,0.014596761,0.002459439,0.00140716,0.008775223,0.002661101,0.001323624,0.00773785,0.001526418,0.011630287,0.002763681,0.00136455,0.014596761,0.002252967,0.001246535,0.011931151,0.002202362,0.001381387,0.011630287,0.002342351,0.001299846,0.0161041,0.002711235,0.001331678,0.014238147,0.002342351,0.001246535,0.012554237,0.002342351,0.001284308,0.014238147,0.002342351,0.001231844,0.011630287,0.002342351,0.00125397,0.0161041,0.002711235,0.001246535,0.011931151,0.002342351,0.001372935,0.015335887,0.002342351,0.001372935,0.008341778,0.002342351,0.001261464,0.010230942,0.002342351,0.001155113,0.009719203,0.002342351,0.001315634,0.006847974,0.002544684,0.001276632,0.011931151,0.002342351,0.001331678,0.010769884,0.002342351,0.001331678,0.012239121,0.002342351,0.001292046,0.012554237,0.002342351,0.001315634,0.0161041,0.002342351,0.001331678,0.0161041,0.002342351,0.001231844,0.009234154,0.002137983,0.001347982,0.009234154,0.002137983,0.001347982,0.010496983,0.002522768,0.001217385,0.012554237,0.002342351,0.001331678,0.008775223,0.003785126,0.002091793,0.00140716,0.000899086,0.014596761,0.002252967,0.001545925,0.000899086,0.005454322,0.002439084,0.001109709,0.003785126,0.00140716,0.00099384,0.008775223,0.002501266,0.001596147,0.001060927
320,0.004957501,0,0,0,0.005968597,0,0,0,0.005326364,0,0,0,0.00051098,0,0,0,5.95E-06,0,4.55E-09,2.23E-10,0.000210179,2.78E-162,0,0.00955919,0.001732877,0.001211253,0.002689424,0.001164195,7.20E-06,0,0,0,0,0,0,0.01252718,0.00737406,0.001587815,0.00181686,0.00274512,0.00246702,0.001697747,0.001064217,0.003910806,0.000614946,0.000163361,0,0,0,0,0.006180509,0.001911219,0.001432832,0.006180509,0.001911219,0.001432832,0.006180509,0.001911219,0.001432832,0.011481783,0.002966995,0.00108798,0.017818681,0.002370307,0.001477631,0.014733001,0.002487383,0.001432832,0.008904055,0.002689424,0.001348388,0.007853905,0.001553142,0.011776139,0.002792442,0.001389777,0.014733001,0.002281001,0.001270338,0.012077291,0.002230453,0.001406795,0.011776139,0.002370307,0.001324326,0.016224212,0.00273975,0.001356536,0.014377054,0.002370307,0.001270338,0.012700077,0.002370307,0.001308597,0.014377054,0.002370307,0.001255451,0.011776139,0.002370307,0.00127787,0.016224212,0.00273975,0.001270338,0.012077291,0.002370307,0.001398252,0.015465244,0.002370307,0.001398252,0.008465706,0.002370307,0.001285462,0.010371719,0.002370307,0.001177631,0.009856567,0.002370307,0.001340304,0.006950251,0.002572717,0.001300824,0.012077291,0.002370307,0.001356536,0.010913348,0.002370307,0.001356536,0.012385264,0.002370307,0.00131643,0.012700077,0.002370307,0.001340304,0.016224212,0.002370307,0.001356536,0.016224212,0.002370307,0.001255451,0.009367499,0.002166147,0.001373025,0.009367499,0.002166147,0.001373025,0.010639202,0.002550769,0.001240795,0.012700077,0.002370307,0.001356536,0.008904055,0.0038269,0.002120003,0.001432832,0.000917246,0.014733001,0.002281001,0.001572794,0.000917246,0.005530335,0.00246702,0.001131532,0.0038269,0.001432832,0.001013733,0.008904055,0.002529242,0.001623352,0.001081963
321,0.005167271,0,0,0,0.006188545,0,0,0,0.005714016,0,0,0,0.00062724,0,0,0,6.89E-06,0,5.31E-09,2.60E-10,0.0002191,1.97E-151,0,0.00983231,0.001783625,0.001230676,0.002716079,0.001186434,7.75E-06,0,0,0,0,0,0,0.012593079,0.00741669,0.001592164,0.001836355,0.002833924,0.002493401,0.001724738,0.001084943,0.00399657,0.000636524,0.000163361,0,0,0,0,0.006269799,0.001938526,0.001458198,0.006269799,0.001938526,0.001458198,0.006269799,0.001938526,0.001458198,0.011626663,0.002995244,0.001109082,0.017904119,0.002396788,0.001503374,0.014866236,0.002513757,0.001458198,0.009033595,0.002716079,0.001372927,0.007970841,0.001579427,0.011921394,0.002819519,0.001414739,0.014866236,0.00230765,0.001293984,0.012222641,0.002257216,0.001431921,0.011921394,0.002396788,0.001348602,0.016339543,0.002766586,0.001381161,0.014513313,0.002396788,0.001293984,0.012844693,0.002396788,0.001332695,0.014513313,0.002396788,0.001278912,0.011921394,0.002396788,0.001301607,0.016339543,0.002766586,0.001293984,0.012222641,0.002396788,0.001423297,0.015590783,0.002396788,0.001423297,0.008590439,0.002396788,0.00130929,0.010512667,0.002396788,0.00120006,0.009994325,0.002396788,0.001364756,0.00705337,0.002599127,0.001324833,0.012222641,0.002396788,0.001381161,0.011056713,0.002396788,0.001381161,0.012530408,0.002396788,0.001340618,0.012844693,0.002396788,0.001364756,0.016339543,0.002396788,0.001381161,0.016339543,0.002396788,0.001278912,0.009501417,0.00219306,0.00139782,0.009501417,0.00219306,0.00139782,0.010781463,0.002577159,0.001264071,0.012844693,0.002396788,0.001381161,0.009033595,0.003867602,0.00214702,0.001458198,0.000935453,0.014866236,0.00230765,0.001599201,0.000935453,0.005606668,0.002493401,0.001153296,0.003867602,0.001458198,0.001033631,0.009033595,0.00255562,0.001650034,0.001102971
